f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,mean_field_activity_std,perc_correct_fields_mean,perc_correct_fields_std,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_num_fields_active_per_neuron_mean,avg_num_fields_active_per_neuron_std,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo,num_fields_active_mean,num_fields_active_std,activity_false_positives_num_mean,activity_false_positives_num_min,activity_false_positives_num_max,activity_false_positives_num_std,activity_false_positives_num_median,activity_false_positives_num_q1,activity_false_positives_num_q3,activity_false_positives_num_whishi,activity_false_positives_num_whislo,activity_false_negatives_num_mean,activity_false_negatives_num_min,activity_false_negatives_num_max,activity_false_negatives_num_std,activity_false_negatives_num_median,activity_false_negatives_num_q1,activity_false_negatives_num_q3,activity_false_negatives_num_whishi,activity_false_negatives_num_whislo,perc_unique_field_combinations_mean,perc_unique_field_combinations_min,perc_unique_field_combinations_max,perc_unique_field_combinations_std,perc_unique_field_combinations_median,perc_unique_field_combinations_q1,perc_unique_field_combinations_q3,perc_unique_field_combinations_whishi,perc_unique_field_combinations_whislo
0.55,31.522,15.782,52.29,9.736,31.783,24.787,38.343,52.29,15.782,45.081,34.298,55.221,5.782,46.52,40.907,48.874,55.221,34.298,0.0,0.0,0.0,0.0,176.725,144.0,194.0,12.232,163.75,92,288,48.478,163.0,127.0,194.75,288,92,0.017,0.002,0.305,0.036,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,16.5,0.0,33.0,0.0,1650.0,1650.0,1650.0,0.0,1650.0,1650.0,1650.0,1650.0,1650.0,119.771,4.398,119.955,116.173,121.29,124.022,114.171,1650.0,0.0,2985.5,2508,3570,273.135,2938.0,2790.75,3188.25,3570,2508,5148.95,4770,5713,258.806,5052.0,4937.75,5343.5,5713,4770,0.997,0.99,1.0,0.003,0.998,0.995,0.998,1.0,0.992
0.6,25.882,11.184,63.652,14.114,21.078,15.634,30.951,52.769,11.184,38.926,26.758,53.168,7.555,38.679,34.113,45.556,53.168,26.758,0.0,0.0,0.0,0.0,169.375,143.0,194.25,15.742,138.15,56,351,76.024,111.0,86.25,160.5,211,56,0.016,0.004,0.309,0.069,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,36.0,0.0,1800.0,1800.0,1800.0,0.0,1800.0,1800.0,1800.0,1800.0,1800.0,108.672,9.077,106.078,103.666,109.712,112.681,101.529,1800.0,0.0,2338.95,1920,2788,237.028,2341.0,2164.0,2488.75,2788,1920,5506.15,5032,7245,543.127,5322.0,5179.5,5687.25,5896,5032,0.999,0.995,1.0,0.002,1.0,0.998,1.0,1.0,0.995
0.65,22.858,12.265,58.818,10.5,19.819,17.017,24.701,28.368,12.265,39.791,30.279,52.15,6.128,38.228,35.058,43.879,52.15,30.279,0.0,0.0,0.0,0.0,179.262,163.0,191.5,8.165,120.65,58,322,54.856,106.0,92.25,125.75,151,58,0.016,0.002,0.306,0.04,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,19.5,0.0,39.0,0.0,1950.0,1950.0,1950.0,0.0,1950.0,1950.0,1950.0,1950.0,1950.0,100.168,5.57,98.941,97.551,100.281,103.141,94.94,1950.0,0.0,1968.6,1608,2724,238.496,1924.0,1801.0,2088.75,2343,1608,6092.2,5728,7348,339.757,5989.0,5927.5,6211.0,6518,5728,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
0.7,19.277,10.458,38.664,6.738,18.449,13.391,23.968,38.664,10.458,38.141,29.169,50.796,5.782,37.807,33.283,41.368,50.796,29.169,0.0,0.0,0.0,0.0,174.975,151.0,197.0,11.607,99.2,43,186,34.529,101.5,76.5,116.0,155,43,0.016,0.001,0.315,0.031,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,42.0,0.0,2100.0,2100.0,2100.0,0.0,2100.0,2100.0,2100.0,2100.0,2100.0,91.24,2.462,90.543,89.751,92.705,94.827,88.092,2100.0,0.0,1494.75,1242,1821,164.188,1460.0,1359.5,1597.25,1821,1242,6488.05,5990,7038,261.196,6474.5,6312.25,6636.75,7038,5990,0.999,0.995,1.0,0.001,1.0,0.998,1.0,1.0,0.995
0.75,19.706,9.795,36.152,7.704,18.908,13.448,23.838,36.152,9.795,37.156,24.68,52.264,6.94,36.654,33.574,40.011,49.613,24.68,0.0,0.0,0.0,0.0,169.212,134.5,192.25,14.766,106.35,58,181,38.849,93.5,72.5,139.75,181,58,0.015,0.001,0.291,0.026,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,22.5,0.0,45.0,0.0,2250.0,2250.0,2250.0,0.0,2250.0,2250.0,2250.0,2250.0,2250.0,86.328,2.906,85.618,84.674,88.346,93.151,81.856,2250.0,0.0,1215.45,960,1605,168.38,1195.5,1101.5,1290.25,1503,960,7204.2,6844,7651,239.874,7216.0,6982.25,7438.0,7651,6844,0.999,0.995,1.0,0.001,1.0,0.998,1.0,1.0,0.995
0.8,18.111,9.795,45.264,8.617,15.228,13.328,19.255,25.271,9.795,36.253,26.921,47.726,5.551,35.744,32.919,38.317,44.125,26.921,0.0,0.0,0.0,0.0,171.525,144.5,192.5,12.663,97.2,54,245,49.29,79.5,68.0,99.75,136,54,0.015,0.002,0.286,0.035,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,48.0,0.0,2400.0,2400.0,2400.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,79.974,2.539,79.521,78.675,80.159,81.407,76.941,2400.0,0.0,935.0,785,1118,96.922,898.5,874.75,1005.0,1118,785,7432.15,7072,8369,330.764,7334.5,7257.5,7439.75,7596,7072,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
0.85,12.225,7.456,23.437,4.044,10.964,9.396,13.635,17.732,7.456,30.12,21.903,39.816,4.775,30.798,26.238,33.165,39.816,21.903,0.0,0.0,0.0,0.0,171.775,125.5,195.5,14.748,71.25,47,138,23.356,62.0,55.5,76.25,104,47,0.014,0.001,0.288,0.012,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,25.5,0.0,51.0,0.0,2550.0,2550.0,2550.0,0.0,2550.0,2550.0,2550.0,2550.0,2550.0,74.518,1.065,74.199,73.718,75.059,76.48,72.855,2550.0,0.0,642.1,561,771,66.427,638.5,580.75,688.0,771,561,8264.5,8053,8650,134.029,8250.0,8174.0,8319.5,8478,8053,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
0.9,13.074,6.5,37.085,6.487,11.322,9.479,15.585,18.431,6.5,29.298,19.31,39.853,5.786,28.791,24.689,34.708,39.853,19.31,0.0,0.0,0.0,0.0,169.425,137.5,194.25,13.579,83.05,47,252,41.83,73.0,65.25,87.0,107,47,0.014,0.001,0.273,0.028,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,54.0,0.0,2700.0,2700.0,2700.0,0.0,2700.0,2700.0,2700.0,2700.0,2700.0,70.595,2.349,70.308,69.599,70.661,71.277,68.435,2700.0,0.0,499.8,412,829,86.64,485.0,445.0,528.5,557,412,8887.55,8624,9993,275.222,8859.5,8741.5,8918.0,9048,8624,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
0.95,12.667,7.84,22.334,3.447,12.087,10.396,14.281,19.095,7.84,28.232,21.707,36.863,4.29,26.951,24.665,30.558,36.863,21.707,0.0,0.0,0.0,0.0,160.9,135.0,178.5,15.002,87.75,63,145,21.991,84.0,69.0,100.5,145,63,0.013,0.001,0.266,0.013,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,28.5,0.0,57.0,0.0,2850.0,2850.0,2850.0,0.0,2850.0,2850.0,2850.0,2850.0,2850.0,66.872,0.944,66.864,66.057,67.251,68.298,65.595,2850.0,0.0,371.8,292,561,70.894,362.5,327.75,390.25,400,292,9576.8,9318,9979,160.418,9554.5,9475.0,9621.75,9699,9318,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
1.0,13.037,7.966,18.964,3.3,12.287,10.105,15.66,18.964,7.966,26.883,19.329,34.038,3.563,26.358,24.602,29.718,34.038,19.329,0.0,0.0,0.0,0.0,164.232,135.643,193.75,15.985,101.0,62,145,24.067,99.0,82.5,120.5,145,62,0.013,0.0,0.256,0.012,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,60.0,0.0,3000.0,3000.0,3000.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,63.681,0.593,63.613,63.385,63.951,64.668,62.689,3000.0,0.0,282.65,208,371,42.031,275.0,256.0,312.5,371,208,9959.95,9703,10163,116.852,9960.0,9908.75,10049.5,10163,9703,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
