f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,mean_field_activity_std,perc_correct_fields_mean,perc_correct_fields_std,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_num_fields_active_per_neuron_mean,avg_num_fields_active_per_neuron_std,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo,num_fields_active_mean,num_fields_active_std,activity_false_positives_num_mean,activity_false_positives_num_min,activity_false_positives_num_max,activity_false_positives_num_std,activity_false_positives_num_median,activity_false_positives_num_q1,activity_false_positives_num_q3,activity_false_positives_num_whishi,activity_false_positives_num_whislo,activity_false_negatives_num_mean,activity_false_negatives_num_min,activity_false_negatives_num_max,activity_false_negatives_num_std,activity_false_negatives_num_median,activity_false_negatives_num_q1,activity_false_negatives_num_q3,activity_false_negatives_num_whishi,activity_false_negatives_num_whislo,perc_unique_field_combinations_mean,perc_unique_field_combinations_min,perc_unique_field_combinations_max,perc_unique_field_combinations_std,perc_unique_field_combinations_median,perc_unique_field_combinations_q1,perc_unique_field_combinations_q3,perc_unique_field_combinations_whishi,perc_unique_field_combinations_whislo
0.55,0.937,0.389,4.029,0.85,0.641,0.477,0.868,1.405,0.389,5.149,0.337,21.187,5.194,3.622,1.637,6.435,8.824,0.337,0.0,0.0,0.0,0.0,74.125,1.5,183.5,57.394,2.8,0,14,3.614,1.0,0.75,3.0,6,0,0.022,0.001,0.452,0.019,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,16.5,0.0,33.0,0.0,3300.0,3300.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,223.134,4.477,223.167,220.222,227.28,233.12,215.282,3300.0,0.0,6485.15,5773,7674,488.875,6522.0,6092.0,6847.75,7674,5773,7596.15,7084,8202,254.942,7559.5,7408.25,7788.0,8202,7084,0.994,0.988,1.0,0.004,0.995,0.992,0.998,1.0,0.988
0.6,0.87,0.371,3.458,0.845,0.476,0.393,0.671,0.775,0.371,4.08,0.322,18.854,5.423,1.818,0.339,4.085,4.712,0.322,0.0,0.0,0.0,0.0,46.975,1.0,161.5,52.195,2.55,0,12,3.598,1.0,0.0,3.25,8,0,0.021,0.001,0.44,0.016,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,36.0,0.0,3600.0,3600.0,3600.0,0.0,3600.0,3600.0,3600.0,3600.0,3600.0,203.748,5.312,202.963,199.416,206.279,213.733,195.737,3600.0,0.0,5111.9,4357,6202,498.034,5211.5,4639.5,5390.75,6202,4357,8237.15,7850,8943,305.486,8169.5,7938.0,8408.75,8943,7850,0.997,0.99,1.0,0.003,0.998,0.995,1.0,1.0,0.99
0.65,0.628,0.351,2.573,0.518,0.39,0.371,0.639,0.991,0.351,3.151,0.293,16.545,4.539,0.335,0.314,4.349,8.717,0.293,0.0,0.0,0.0,0.0,44.675,1.0,173.5,60.453,1.1,0,10,2.234,0.0,0.0,1.25,3,0,0.02,0.0,0.424,0.009,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,19.5,0.0,39.0,0.0,3900.0,3900.0,3900.0,0.0,3900.0,3900.0,3900.0,3900.0,3900.0,185.228,2.901,184.534,184.237,186.454,189.231,181.161,3900.0,0.0,3791.05,3102,4600,385.937,3812.0,3621.0,4032.5,4600,3102,9380.15,9055,9737,190.736,9409.5,9212.0,9491.5,9737,9055,0.998,0.992,1.0,0.002,0.999,0.998,1.0,1.0,0.995
0.7,0.427,0.33,1.379,0.233,0.357,0.345,0.381,0.407,0.33,1.192,0.286,8.496,2.236,0.312,0.303,0.503,0.503,0.286,0.0,0.0,0.0,0.0,15.775,1.0,141.5,34.481,0.5,0,6,1.323,0.0,0.0,0.25,0.25,0,0.019,0.0,0.408,0.009,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,42.0,0.0,4200.0,4200.0,4200.0,0.0,4200.0,4200.0,4200.0,4200.0,4200.0,171.171,1.867,170.828,169.892,172.224,174.705,168.198,4200.0,0.0,2786.2,2390,3372,269.777,2775.5,2557.75,2931.75,3372,2390,10203.65,9864,10473,167.689,10208.5,10100.0,10346.0,10473,9864,0.998,0.995,1.0,0.002,0.999,0.998,1.0,1.0,0.995
0.75,0.377,0.3,0.944,0.136,0.342,0.33,0.351,0.364,0.3,0.756,0.282,6.987,1.526,0.303,0.294,0.307,0.317,0.282,0.0,0.0,0.0,0.0,8.013,1.0,86.0,21.274,0.25,0,3,0.766,0.0,0.0,0.0,0,0,0.017,0.0,0.384,0.009,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,22.5,0.0,45.0,0.0,4500.0,4500.0,4500.0,0.0,4500.0,4500.0,4500.0,4500.0,4500.0,159.715,1.514,159.912,159.272,160.634,162.045,158.263,4500.0,0.0,2082.2,1796,2522,179.522,2087.0,1962.0,2159.25,2412,1796,11382.95,11037,11636,154.211,11415.0,11274.0,11486.25,11636,11037,0.999,0.995,1.0,0.002,1.0,0.998,1.0,1.0,0.995
0.8,0.33,0.3,0.515,0.047,0.315,0.307,0.327,0.354,0.3,0.484,0.271,3.508,0.714,0.285,0.28,0.292,0.299,0.271,0.0,0.0,0.0,0.0,5.55,1.0,70.0,15.376,0.1,0,1,0.3,0.0,0.0,0.0,0,0,0.017,0.0,0.37,0.006,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,48.0,0.0,4800.0,4800.0,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,4800.0,148.954,1.591,148.86,147.911,150.014,152.159,146.258,4800.0,0.0,1386.3,1146,1724,164.788,1369.5,1275.5,1447.25,1653,1146,12186.45,11941,12562,139.488,12160.0,12096.75,12240.25,12427,11941,0.999,0.995,1.0,0.001,1.0,0.998,1.0,1.0,0.995
0.85,0.358,0.279,0.903,0.158,0.31,0.301,0.318,0.32,0.279,1.084,0.251,8.672,2.444,0.271,0.266,0.281,0.283,0.251,0.0,0.0,0.0,0.0,15.375,1.0,173.0,43.91,0.15,0,2,0.477,0.0,0.0,0.0,0,0,0.015,0.0,0.347,0.005,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,25.5,0.0,51.0,0.0,5100.0,5100.0,5100.0,0.0,5100.0,5100.0,5100.0,5100.0,5100.0,139.666,1.045,139.386,138.784,140.312,141.811,138.387,5100.0,0.0,871.55,661,1083,113.186,857.5,782.0,934.0,1083,661,13670.0,13428,13872,128.212,13733.0,13560.25,13775.5,13872,13428,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
0.9,0.314,0.275,0.472,0.054,0.301,0.289,0.309,0.314,0.275,0.572,0.243,3.407,0.937,0.264,0.254,0.269,0.271,0.243,0.0,0.0,0.0,0.0,7.675,1.0,68.0,19.943,0.1,0,1,0.3,0.0,0.0,0.0,0,0,0.014,0.0,0.326,0.005,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,54.0,0.0,5400.0,5400.0,5400.0,0.0,5400.0,5400.0,5400.0,5400.0,5400.0,131.643,0.571,131.491,131.24,132.058,132.734,130.783,5400.0,0.0,558.6,453,686,51.618,549.5,535.25,584.0,647,473,14888.8,14720,15138,114.754,14871.5,14802.5,14961.25,15138,14720,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
0.95,0.296,0.27,0.405,0.027,0.291,0.281,0.303,0.309,0.27,0.358,0.225,2.483,0.487,0.248,0.241,0.253,0.264,0.225,0.0,0.0,0.0,0.0,3.475,1.0,49.5,10.56,0.05,0,1,0.218,0.0,0.0,0.0,0,0,0.013,0.0,0.309,0.006,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,28.5,0.0,57.0,0.0,5700.0,5700.0,5700.0,0.0,5700.0,5700.0,5700.0,5700.0,5700.0,124.564,0.536,124.552,124.215,124.932,125.949,123.523,5700.0,0.0,370.4,325,430,27.217,364.5,355.75,388.5,430,325,16305.7,16009,16582,138.518,16326.0,16196.0,16373.75,16582,16009,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
1.0,0.273,0.251,0.291,0.01,0.273,0.266,0.281,0.291,0.251,0.227,0.213,0.248,0.009,0.225,0.222,0.23,0.242,0.213,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013,0.0,0.297,0.003,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,60.0,0.0,6000.0,6000.0,6000.0,0.0,6000.0,6000.0,6000.0,6000.0,6000.0,118.181,0.462,118.317,117.962,118.508,119.045,117.296,6000.0,0.0,239.3,206,278,18.62,240.5,229.5,250.75,278,206,17199.15,17086,17447,95.85,17179.0,17114.75,17256.75,17447,17086,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
