f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.05,0.349,0.342,0.364,0.005,0.349,0.345,0.351,0.359,0.342,0.385,0.378,0.396,0.004,0.384,0.382,0.387,0.393,0.378,0.0,0.0,0.0,0.0,1.575,1.5,2.0,0.179,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03,1.0,1.5,1.5,1.5,0.0,1.5,1.5,1.5,1.5,1.5,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,29.87,0.003,29.871,29.869,29.872,29.877,29.866
0.1,0.076,0.063,0.093,0.009,0.074,0.069,0.08,0.093,0.063,0.18,0.162,0.201,0.011,0.177,0.173,0.191,0.201,0.162,0.0,0.0,0.0,0.0,0.725,0.5,1.0,0.249,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,600.0,600.0,59.604,0.002,59.604,59.603,59.605,59.606,59.601
0.15,0.161,0.153,0.174,0.005,0.161,0.158,0.164,0.167,0.153,0.236,0.23,0.249,0.004,0.235,0.234,0.238,0.244,0.23,0.0,0.0,0.0,0.0,0.775,0.5,1.0,0.249,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03,1.0,4.5,4.5,4.5,0.0,4.5,4.5,4.5,4.5,4.5,900.0,900.0,900.0,0.0,900.0,900.0,900.0,900.0,900.0,89.485,0.002,89.485,89.484,89.487,89.489,89.48
0.2,0.059,0.045,0.073,0.007,0.057,0.055,0.062,0.069,0.045,0.161,0.144,0.177,0.009,0.159,0.156,0.167,0.177,0.144,0.0,0.0,0.0,0.0,0.575,0.5,1.0,0.179,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,1200.0,1200.0,119.081,0.003,119.082,119.079,119.084,119.087,119.074
0.25,0.078,0.061,0.092,0.008,0.077,0.073,0.082,0.092,0.061,0.181,0.163,0.196,0.008,0.18,0.177,0.187,0.196,0.163,0.0,0.0,0.0,0.0,0.55,0.5,1.0,0.15,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03,1.0,7.5,7.5,7.5,0.0,7.5,7.5,7.5,7.5,7.5,1500.0,1500.0,1500.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,149.061,0.003,149.061,149.058,149.062,149.066,149.057
0.3,0.05,0.035,0.064,0.007,0.051,0.048,0.052,0.059,0.042,0.149,0.128,0.167,0.009,0.151,0.147,0.153,0.162,0.138,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03,1.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,1800.0,1800.0,1800.0,0.0,1800.0,1800.0,1800.0,1800.0,1800.0,178.829,0.003,178.829,178.827,178.831,178.834,178.823
0.35,0.107,0.098,0.122,0.007,0.105,0.101,0.112,0.122,0.098,0.205,0.199,0.215,0.005,0.204,0.201,0.209,0.215,0.199,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03,1.0,10.5,10.5,10.5,0.0,10.5,10.5,10.5,10.5,10.5,2100.0,2100.0,2100.0,0.0,2100.0,2100.0,2100.0,2100.0,2100.0,208.616,0.003,208.616,208.615,208.618,208.622,208.613
0.4,0.052,0.04,0.066,0.006,0.052,0.048,0.057,0.066,0.04,0.153,0.136,0.169,0.008,0.153,0.147,0.159,0.169,0.136,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,0.999,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,2400.0,2400.0,2400.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,238.415,0.004,238.414,238.412,238.417,238.423,238.406
0.45,0.072,0.059,0.086,0.007,0.07,0.067,0.077,0.086,0.059,0.176,0.162,0.189,0.008,0.174,0.171,0.181,0.189,0.162,0.0,0.0,0.0,0.0,0.6,0.5,1.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,0.999,13.5,13.5,13.5,0.0,13.5,13.5,13.5,13.5,13.5,2700.0,2700.0,2700.0,0.0,2700.0,2700.0,2700.0,2700.0,2700.0,268.185,0.003,268.186,268.184,268.187,268.189,268.181
0.5,0.059,0.045,0.074,0.007,0.058,0.054,0.063,0.074,0.045,0.16,0.144,0.178,0.009,0.16,0.156,0.166,0.178,0.144,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,15.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,15.0,3000.0,3000.0,3000.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,297.979,0.004,297.978,297.977,297.983,297.986,297.973
