f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,3.722,1.383,12.836,2.559,3.419,1.926,4.025,5.298,1.383,12.451,1.381,28.293,7.757,13.391,3.585,17.009,28.293,1.381,0.0,0.0,0.0,0.0,106.825,8.0,188.0,60.499,15.3,0,80,16.977,10.5,6.0,21.25,32,0,0.047,0.687,4.4,4.4,4.4,0.0,4.4,4.4,4.4,4.4,4.4,880.0,880.0,880.0,0.0,880.0,880.0,880.0,880.0,880.0,785.563,19.345,784.204,772.961,791.521,816.22,749.932
0.6,4.049,1.296,9.482,2.513,3.191,2.095,5.331,9.482,1.296,14.238,1.296,33.389,9.205,16.152,5.997,20.811,33.389,1.296,0.0,0.0,0.0,0.0,103.9,8.5,188.5,61.656,15.45,0,71,15.816,13.5,3.75,20.5,33,0,0.044,0.666,4.8,4.8,4.8,0.0,4.8,4.8,4.8,4.8,4.8,960.0,960.0,960.0,0.0,960.0,960.0,960.0,960.0,960.0,719.317,22.638,724.624,698.478,737.847,749.961,679.617
0.65,2.643,0.999,7.095,1.491,2.145,1.603,3.548,4.516,0.999,10.184,0.996,27.432,7.774,8.478,2.766,17.48,27.432,0.996,0.0,0.0,0.0,0.0,94.775,7.0,195.5,67.494,7.0,0,18,5.404,5.5,3.0,11.0,18,0,0.044,0.683,5.2,5.2,5.2,0.0,5.2,5.2,5.2,5.2,5.2,1040.0,1040.0,1040.0,0.0,1040.0,1040.0,1040.0,1040.0,1040.0,651.235,15.833,649.812,639.126,662.29,679.247,621.135
0.7,2.285,0.878,3.783,0.804,2.286,1.607,2.859,3.783,0.878,9.595,0.756,19.146,5.233,11.108,5.841,12.63,19.146,0.756,0.0,0.0,0.0,0.0,96.825,4.0,193.0,59.305,7.55,0,21,5.792,6.5,3.5,9.0,15,0,0.044,0.68,5.6,5.6,5.6,0.0,5.6,5.6,5.6,5.6,5.6,1120.0,1120.0,1120.0,0.0,1120.0,1120.0,1120.0,1120.0,1120.0,601.168,8.849,600.974,594.456,606.45,618.559,584.628
0.75,2.181,0.908,4.718,1.198,1.974,1.318,2.297,2.347,0.908,9.052,0.719,22.869,6.79,8.812,3.277,13.993,22.869,0.719,0.0,0.0,0.0,0.0,88.063,4.0,177.0,59.622,5.4,0,19,5.481,3.0,2.25,8.75,14,0,0.042,0.678,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,1200.0,1200.0,1200.0,0.0,1200.0,1200.0,1200.0,1200.0,1200.0,559.935,12.386,561.136,550.59,568.31,583.029,536.038
0.8,1.75,0.876,6.069,1.173,1.302,1.007,2.055,3.157,0.876,7.862,1.074,30.42,7.781,4.961,1.638,11.388,18.016,1.074,0.0,0.0,0.0,0.0,78.788,10.0,192.5,66.459,3.5,1,11,2.133,3.0,2.75,4.0,5,1,0.042,0.688,6.4,6.4,6.4,0.0,6.4,6.4,6.4,6.4,6.4,1280.0,1280.0,1280.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,512.059,7.261,512.31,510.49,514.857,519.801,508.148
0.85,1.405,0.791,2.434,0.446,1.411,0.966,1.681,2.434,0.791,6.874,0.773,13.26,4.532,8.688,1.704,10.612,13.26,0.773,0.0,0.0,0.0,0.0,95.488,4.0,194.0,69.42,2.45,0,6,1.687,2.0,2.0,3.0,4,2,0.04,0.678,6.8,6.8,6.8,0.0,6.8,6.8,6.8,6.8,6.8,1360.0,1360.0,1360.0,0.0,1360.0,1360.0,1360.0,1360.0,1360.0,478.537,7.176,476.711,471.614,484.746,491.527,467.488
0.9,1.266,0.726,2.747,0.588,1.027,0.801,1.414,2.292,0.726,5.599,0.584,19.361,5.921,2.583,0.794,9.852,19.361,0.584,0.0,0.0,0.0,0.0,69.212,3.0,195.0,69.738,1.7,0,4,1.616,1.5,0.0,3.0,4,0,0.039,0.667,7.2,7.2,7.2,0.0,7.2,7.2,7.2,7.2,7.2,1440.0,1440.0,1440.0,0.0,1440.0,1440.0,1440.0,1440.0,1440.0,447.464,6.269,445.188,443.001,450.043,458.406,438.288
0.95,1.152,0.672,1.908,0.35,1.097,0.921,1.305,1.801,0.672,5.591,0.575,13.433,4.086,5.318,1.638,9.009,13.433,0.575,0.0,0.0,0.0,0.0,82.275,3.0,188.0,64.397,1.95,0,5,1.465,2.0,1.0,3.0,5,0,0.037,0.661,7.6,7.6,7.6,0.0,7.6,7.6,7.6,7.6,7.6,1520.0,1520.0,1520.0,0.0,1520.0,1520.0,1520.0,1520.0,1520.0,418.309,4.063,418.246,415.725,420.649,424.586,410.748
1.0,0.822,0.609,1.611,0.234,0.729,0.669,0.918,1.124,0.609,2.115,0.5,10.317,2.489,0.657,0.568,3.251,5.78,0.5,0.0,0.0,0.0,0.0,27.038,2.5,120.0,36.184,0.9,0,4,1.3,0.0,0.0,1.25,3,0,0.036,0.667,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,1600.0,1600.0,1600.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,393.911,2.48,393.316,392.223,395.696,398.258,390.238
