f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,33.867,16.949,73.213,13.547,28.504,26.759,39.833,54.771,16.949,45.115,32.697,60.664,7.137,44.138,41.354,49.077,56.223,32.697,0.0,0.0,0.0,0.0,172.825,133.0,190.25,13.241,172.7,101,298,57.073,157.0,126.0,223.5,298,101,0.016,0.296,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,1650.0,1650.0,1650.0,0.0,1650.0,1650.0,1650.0,1650.0,1650.0,121.057,7.911,117.852,115.79,126.949,142.477,111.489
0.6,25.957,8.384,56.511,10.685,23.516,20.435,30.752,44.201,8.384,40.67,25.488,54.489,6.703,39.612,37.304,43.347,50.177,30.578,0.0,0.0,0.0,0.0,177.275,155.0,192.5,10.693,138.0,44,305,59.233,126.5,108.0,166.75,253,44,0.017,0.307,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,1800.0,1800.0,1800.0,0.0,1800.0,1800.0,1800.0,1800.0,1800.0,108.444,5.121,106.953,105.201,110.297,112.489,103.047
0.65,20.515,7.459,37.197,8.658,16.918,14.148,25.916,37.197,7.459,38.364,24.339,49.998,6.85,36.983,33.998,44.237,49.998,24.339,0.0,0.0,0.0,0.0,173.538,130.0,188.5,14.383,105.4,37,201,45.983,91.0,73.5,126.75,201,37,0.017,0.316,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,1950.0,1950.0,1950.0,0.0,1950.0,1950.0,1950.0,1950.0,1950.0,98.688,3.408,98.681,95.894,100.919,106.256,93.184
0.7,20.971,7.852,38.59,9.093,19.279,12.811,27.919,38.59,7.852,38.353,21.959,53.162,8.062,40.057,31.784,45.14,53.162,21.959,0.0,0.0,0.0,0.0,172.7,147.25,197.5,12.701,107.55,43,194,43.244,99.0,68.75,144.5,194,43,0.016,0.305,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,2100.0,2100.0,2100.0,0.0,2100.0,2100.0,2100.0,2100.0,2100.0,91.533,2.558,90.765,89.525,93.531,95.939,88.074
0.75,17.246,7.875,59.12,11.216,14.321,10.707,20.688,30.798,7.875,34.045,25.08,41.698,5.366,35.072,30.304,38.85,41.698,25.08,0.0,0.0,0.0,0.0,177.3,152.5,193.25,11.34,95.25,36,361,72.71,73.5,57.5,106.25,118,36,0.015,0.295,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,2250.0,2250.0,2250.0,0.0,2250.0,2250.0,2250.0,2250.0,2250.0,86.607,9.038,84.347,83.013,85.957,86.481,81.953
0.8,14.002,9.03,26.899,4.831,12.233,10.424,15.861,22.639,9.03,33.377,27.582,51.343,5.982,31.078,29.281,35.35,43.242,27.582,0.0,0.0,0.0,0.0,173.975,158.5,194.0,10.124,73.15,46,125,21.912,66.5,56.75,84.0,108,46,0.015,0.301,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,2400.0,2400.0,2400.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,79.186,1.259,78.899,78.089,80.248,81.424,77.45
0.85,12.861,6.614,19.443,3.798,12.262,9.408,15.359,19.443,6.614,30.414,21.222,39.211,5.15,30.974,25.792,34.893,39.211,21.222,0.0,0.0,0.0,0.0,166.5,131.0,191.5,17.025,74.4,42,124,22.464,72.0,54.5,89.25,124,42,0.014,0.287,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,2550.0,2550.0,2550.0,0.0,2550.0,2550.0,2550.0,2550.0,2550.0,74.714,0.97,74.794,74.264,75.223,75.693,72.851
0.9,13.334,7.542,32.45,5.728,12.362,8.775,14.592,21.117,7.542,30.249,21.621,47.922,6.572,29.65,25.026,33.743,37.705,21.621,0.0,0.0,0.0,0.0,167.362,119.5,192.5,18.28,79.05,44,154,25.941,74.0,61.75,88.5,121,44,0.014,0.275,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,2700.0,2700.0,2700.0,0.0,2700.0,2700.0,2700.0,2700.0,2700.0,70.61,1.362,70.27,69.639,71.271,72.73,68.702
0.95,11.401,7.22,19.101,2.989,10.922,9.006,12.993,15.745,7.22,27.658,18.546,36.799,5.058,27.193,23.305,31.468,36.799,18.546,0.0,0.0,0.0,0.0,167.275,128.5,191.5,15.121,75.8,61,111,12.508,71.5,66.75,84.0,97,61,0.013,0.273,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,2850.0,2850.0,2850.0,0.0,2850.0,2850.0,2850.0,2850.0,2850.0,66.6,0.586,66.489,66.185,66.969,67.987,65.59
1.0,12.753,7.212,21.574,3.208,11.833,10.563,15.083,21.574,7.212,26.837,18.297,34.364,4.011,26.501,24.701,29.844,34.364,18.297,0.0,0.0,0.0,0.0,162.012,115.75,182.5,18.045,98.55,70,155,19.681,93.5,83.0,111.5,121,70,0.013,0.259,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,3000.0,3000.0,3000.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,63.438,0.857,63.262,62.902,64.213,64.825,61.465
