f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,mean_field_activity_std,perc_correct_fields_mean,perc_correct_fields_std,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_num_fields_active_per_neuron_mean,avg_num_fields_active_per_neuron_std,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo,num_fields_active_mean,num_fields_active_std,activity_false_positives_num_mean,activity_false_positives_num_min,activity_false_positives_num_max,activity_false_positives_num_std,activity_false_positives_num_median,activity_false_positives_num_q1,activity_false_positives_num_q3,activity_false_positives_num_whishi,activity_false_positives_num_whislo,activity_false_negatives_num_mean,activity_false_negatives_num_min,activity_false_negatives_num_max,activity_false_negatives_num_std,activity_false_negatives_num_median,activity_false_negatives_num_q1,activity_false_negatives_num_q3,activity_false_negatives_num_whishi,activity_false_negatives_num_whislo,perc_unique_field_combinations_mean,perc_unique_field_combinations_min,perc_unique_field_combinations_max,perc_unique_field_combinations_std,perc_unique_field_combinations_median,perc_unique_field_combinations_q1,perc_unique_field_combinations_q3,perc_unique_field_combinations_whishi,perc_unique_field_combinations_whislo
0.55,16.271,4.336,36.942,8.299,16.061,9.192,20.179,30.417,4.336,28.526,7.863,52.436,12.35,27.221,19.849,37.149,52.436,7.863,0.0,0.0,0.0,0.0,132.5,61.0,189.5,37.985,100.85,29,201,42.443,104.5,69.5,129.0,201,29,0.069,0.011,0.782,0.058,1.65,1.65,1.65,0.0,1.65,1.65,1.65,1.65,1.65,1.65,0.0,22.0,0.0,165.0,165.0,165.0,0.0,165.0,165.0,165.0,165.0,165.0,810.541,29.223,808.551,792.358,825.316,848.0,763.542,165.0,0.0,21420.45,20078,22755,803.929,21414.0,20879.0,22035.25,22755,20078,778.9,307,1173,243.349,793.5,595.25,952.0,1173,307,0.416,0.385,0.452,0.015,0.416,0.411,0.425,0.435,0.398
0.6,13.223,3.815,28.965,6.716,11.282,8.29,18.122,28.965,3.815,26.496,4.38,45.686,12.469,29.188,16.578,33.18,45.686,4.38,0.0,0.0,0.0,0.0,126.712,26.5,177.0,48.883,75.9,9,149,36.44,68.0,57.75,102.75,149,9,0.069,0.008,0.794,0.036,1.8,1.8,1.8,0.0,1.8,1.8,1.8,1.8,1.8,1.8,0.0,24.0,0.0,180.0,180.0,180.0,0.0,180.0,180.0,180.0,180.0,180.0,747.788,20.852,742.921,738.612,757.644,779.879,719.505,180.0,0.0,19594.55,18275,20650,663.355,19641.5,19125.5,20023.75,20650,18275,759.65,377,1128,149.383,751.0,694.25,817.75,952,557,0.371,0.348,0.41,0.015,0.37,0.362,0.381,0.39,0.348
0.65,20.494,4.714,69.865,14.766,19.332,8.717,26.51,36.328,4.714,33.791,8.199,58.064,13.242,36.709,22.211,42.513,58.064,8.199,0.012,0.0,0.25,0.054,142.038,37.0,183.75,35.748,107.95,24,356,80.202,103.5,46.75,136.0,228,24,0.064,0.015,0.762,0.116,1.95,1.95,1.95,0.0,1.95,1.95,1.95,1.95,1.95,1.95,0.0,26.0,0.0,195.0,195.0,195.0,0.0,195.0,195.0,195.0,195.0,195.0,706.974,32.173,696.459,684.702,725.2,774.562,660.036,195.0,0.0,17537.6,14373,19472,1211.391,17443.5,17063.0,18473.0,19472,15552,1033.2,484,2890,535.41,926.0,759.75,1091.5,1453,484,0.444,0.402,0.478,0.018,0.444,0.432,0.458,0.478,0.402
0.7,15.99,5.264,42.143,9.545,14.487,8.102,18.161,32.46,5.264,32.431,7.052,53.881,14.29,32.748,19.027,43.242,53.881,7.052,0.0,0.0,0.0,0.0,142.7,34.0,189.0,47.093,78.3,25,219,50.694,64.0,47.25,90.0,146,25,0.067,0.008,0.762,0.059,2.1,2.1,2.1,0.0,2.1,2.1,2.1,2.1,2.1,2.1,0.0,28.0,0.0,210.0,210.0,210.0,0.0,210.0,210.0,210.0,210.0,210.0,660.745,21.65,666.891,644.582,671.468,701.609,613.912,210.0,0.0,16325.25,15010,17989,819.241,16350.0,15547.5,16815.0,17989,15010,1010.6,629,1586,246.711,980.5,831.75,1155.25,1586,629,0.464,0.42,0.492,0.016,0.466,0.456,0.472,0.492,0.442
0.75,11.337,2.574,42.377,9.572,7.067,5.179,14.65,22.655,2.574,22.873,2.333,47.911,13.497,22.908,11.88,35.713,47.911,2.333,0.0,0.0,0.0,0.0,121.15,12.25,186.25,58.146,58.8,4,224,51.219,38.0,28.75,74.0,108,4,0.071,0.009,0.809,0.067,2.25,2.25,2.25,0.0,2.25,2.25,2.25,2.25,2.25,2.25,0.0,30.0,0.0,225.0,225.0,225.0,0.0,225.0,225.0,225.0,225.0,225.0,610.263,20.702,607.44,597.435,622.107,636.893,575.73,225.0,0.0,14744.1,13422,15828,709.758,14847.0,14249.75,15313.25,15828,13422,915.85,510,2141,371.94,810.0,698.0,1017.75,1414,510,0.509,0.48,0.54,0.016,0.506,0.498,0.522,0.54,0.48
0.8,9.07,2.163,51.606,10.515,6.106,3.417,9.364,16.707,2.163,18.95,1.877,55.002,14.449,17.707,7.336,25.785,43.11,1.877,0.0,0.0,0.0,0.0,105.025,12.5,185.5,59.241,38.3,4,230,48.165,28.0,13.75,42.5,83,4,0.069,0.012,0.783,0.091,2.4,2.4,2.4,0.0,2.4,2.4,2.4,2.4,2.4,2.4,0.0,32.0,0.0,240.0,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,567.413,18.15,566.561,556.697,580.31,613.339,538.355,240.0,0.0,13503.55,11755,14960,728.753,13560.0,13171.75,13879.75,14537,12998,1055.7,511,2674,463.447,979.0,714.75,1195.75,1447,511,0.422,0.388,0.46,0.017,0.42,0.414,0.429,0.445,0.4
0.85,11.007,2.907,71.104,14.396,7.753,4.011,11.901,17.823,2.907,20.125,3.147,50.192,12.339,18.443,9.839,28.351,50.192,3.147,0.012,0.0,0.25,0.054,119.175,16.75,192.5,52.163,55.1,4,350,72.854,33.5,19.0,62.0,105,4,0.067,0.012,0.772,0.109,2.55,2.55,2.55,0.0,2.55,2.55,2.55,2.55,2.55,2.55,0.0,34.0,0.0,255.0,255.0,255.0,0.0,255.0,255.0,255.0,255.0,255.0,537.343,33.537,535.587,518.397,542.576,562.83,501.14,255.0,0.0,11880.6,10195,13259,788.061,11976.5,11547.25,12374.75,13259,10526,1212.7,658,3796,654.704,1111.5,862.0,1341.25,1602,658,0.519,0.495,0.542,0.014,0.518,0.507,0.533,0.542,0.495
0.9,7.978,2.542,18.062,3.917,7.134,5.427,10.095,15.409,2.542,23.003,3.334,39.928,9.784,25.208,21.07,28.908,39.928,9.565,0.0,0.0,0.0,0.0,134.5,22.0,196.5,52.393,29.75,7,102,24.716,18.0,13.75,34.5,60,7,0.07,0.006,0.798,0.067,2.7,2.7,2.7,0.0,2.7,2.7,2.7,2.7,2.7,2.7,0.0,36.0,0.0,270.0,270.0,270.0,0.0,270.0,270.0,270.0,270.0,270.0,494.146,10.784,494.429,487.074,501.233,514.533,474.598,270.0,0.0,10491.0,9412,11463,578.239,10472.5,9961.5,10950.5,11463,9412,1134.55,418,2075,390.066,1102.0,869.0,1357.5,2075,418,0.585,0.55,0.618,0.018,0.582,0.574,0.598,0.618,0.55
0.95,7.376,2.179,19.742,4.263,6.858,3.657,9.466,14.02,2.179,19.324,1.955,42.883,11.726,22.854,8.136,28.048,42.883,1.955,0.0,0.0,0.0,0.0,109.463,11.75,184.25,56.465,32.85,2,87,24.483,26.0,13.0,48.25,87,2,0.069,0.005,0.797,0.06,2.85,2.85,2.85,0.0,2.85,2.85,2.85,2.85,2.85,2.85,0.0,38.0,0.0,285.0,285.0,285.0,0.0,285.0,285.0,285.0,285.0,285.0,465.968,14.17,465.772,454.516,474.604,496.172,445.25,285.0,0.0,8940.45,8113,9938,429.578,8948.5,8671.5,9168.75,9582,8113,1167.2,513,2057,347.179,1160.0,984.5,1275.5,1591,753,0.551,0.53,0.575,0.013,0.552,0.538,0.561,0.575,0.53
1.0,4.839,1.951,10.675,2.393,4.391,2.847,6.146,10.675,1.951,12.567,1.688,26.939,9.429,9.107,3.362,22.142,26.939,1.688,0.087,0.0,0.25,0.119,89.1,8.25,184.25,65.73,19.5,0,75,17.688,14.0,8.75,25.25,48,0,0.072,0.007,0.8,0.074,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,40.0,0.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,441.726,10.909,442.348,435.164,443.937,450.107,426.153,300.0,0.0,7445.65,6648,7950,330.949,7418.0,7276.25,7698.0,7950,6648,1201.4,695,2106,400.182,1114.0,917.75,1442.75,2106,695,0.445,0.43,0.468,0.009,0.445,0.44,0.45,0.46,0.43
