f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,mean_field_activity_std,perc_correct_fields_mean,perc_correct_fields_std,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_num_fields_active_per_neuron_mean,avg_num_fields_active_per_neuron_std,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo,num_fields_active_mean,num_fields_active_std,activity_false_positives_num_mean,activity_false_positives_num_min,activity_false_positives_num_max,activity_false_positives_num_std,activity_false_positives_num_median,activity_false_positives_num_q1,activity_false_positives_num_q3,activity_false_positives_num_whishi,activity_false_positives_num_whislo,activity_false_negatives_num_mean,activity_false_negatives_num_min,activity_false_negatives_num_max,activity_false_negatives_num_std,activity_false_negatives_num_median,activity_false_negatives_num_q1,activity_false_negatives_num_q3,activity_false_negatives_num_whishi,activity_false_negatives_num_whislo,perc_unique_field_combinations_mean,perc_unique_field_combinations_min,perc_unique_field_combinations_max,perc_unique_field_combinations_std,perc_unique_field_combinations_median,perc_unique_field_combinations_q1,perc_unique_field_combinations_q3,perc_unique_field_combinations_whishi,perc_unique_field_combinations_whislo
0.55,16.364,5.413,44.628,10.382,12.246,8.356,21.854,35.879,5.413,30.059,16.718,49.378,9.17,28.631,23.832,36.728,49.378,16.718,0.0,0.0,0.0,0.0,153.25,100.0,184.0,22.952,89.55,35,220,55.516,65.5,50.5,109.5,185,35,0.039,0.004,0.567,0.046,4.4,4.4,4.4,0.0,4.4,4.4,4.4,4.4,4.4,4.4,0.0,33.0,0.0,440.0,440.0,440.0,0.0,440.0,440.0,440.0,440.0,440.0,397.612,14.037,399.023,390.984,408.124,423.472,378.722,440.0,0.0,10856.35,9530,11818,573.021,10816.0,10659.0,11179.75,11818,10177,2524.8,2123,3338,307.841,2444.5,2319.25,2679.0,2970,2123,0.735,0.702,0.768,0.016,0.735,0.722,0.748,0.768,0.702
0.6,13.333,2.196,24.304,6.722,11.863,9.445,18.451,24.304,2.196,29.826,9.811,50.769,9.117,30.621,25.011,35.986,50.769,9.811,0.0,0.0,0.0,0.0,159.8,133.0,197.5,18.257,73.25,2,216,52.503,60.5,35.0,105.5,154,2,0.04,0.005,0.576,0.056,4.8,4.8,4.8,0.0,4.8,4.8,4.8,4.8,4.8,4.8,0.0,36.0,0.0,480.0,480.0,480.0,0.0,480.0,480.0,480.0,480.0,480.0,368.082,16.517,368.195,357.44,378.436,401.471,339.048,480.0,0.0,9848.4,8330,10877,662.687,9924.5,9526.0,10396.75,10877,8330,2627.15,2123,3165,313.079,2605.5,2364.75,2783.0,3165,2123,0.78,0.755,0.815,0.016,0.78,0.768,0.791,0.815,0.755
0.65,16.555,4.011,75.021,16.352,10.379,6.666,18.654,25.766,4.011,28.987,11.551,55.352,12.1,28.448,18.691,36.091,55.352,11.551,0.0,0.0,0.0,0.0,154.5,103.75,186.0,25.136,90.7,15,346,76.893,68.0,32.0,109.75,215,15,0.037,0.007,0.544,0.089,5.2,5.2,5.2,0.0,5.2,5.2,5.2,5.2,5.2,5.2,0.0,39.0,0.0,520.0,520.0,520.0,0.0,520.0,520.0,520.0,520.0,520.0,338.748,28.826,330.757,322.373,341.602,357.919,310.505,520.0,0.0,8324.5,6559,9469,699.344,8477.0,7990.5,8632.5,9469,7228,3117.0,2586,5795,701.012,2942.0,2752.0,3136.0,3363,2586,0.826,0.798,0.852,0.017,0.822,0.814,0.843,0.852,0.798
0.7,11.703,1.965,30.159,8.125,11.639,5.981,14.109,21.652,1.965,26.667,3.801,45.671,12.42,29.539,19.994,34.521,45.671,3.801,0.0,0.0,0.0,0.0,142.15,39.0,195.0,43.188,53.15,2,148,44.914,39.5,18.0,74.0,148,2,0.039,0.004,0.575,0.055,5.6,5.6,5.6,0.0,5.6,5.6,5.6,5.6,5.6,5.6,0.0,42.0,0.0,560.0,560.0,560.0,0.0,560.0,560.0,560.0,560.0,560.0,303.025,11.27,300.933,295.355,312.9,324.492,283.447,560.0,0.0,7194.4,5943,8502,611.236,7069.5,6855.25,7709.0,8502,5943,3168.4,2555,3814,339.795,3187.5,3003.25,3357.0,3814,2555,0.854,0.82,0.892,0.016,0.855,0.846,0.861,0.868,0.83
0.75,7.921,1.816,22.894,5.632,5.949,4.592,8.885,13.29,1.816,21.74,2.13,48.646,11.191,19.132,16.012,26.034,34.735,2.13,0.0,0.0,0.0,0.0,139.825,12.75,194.0,49.328,35.35,5,112,27.172,27.0,19.0,41.75,53,5,0.039,0.002,0.57,0.039,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,45.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,600.0,600.0,284.705,9.33,283.308,277.887,289.282,296.122,272.088,600.0,0.0,6189.0,5642,7050,387.168,6163.0,5786.5,6474.5,7050,5642,3296.1,2940,3755,244.149,3267.0,3118.25,3369.25,3704,2940,0.866,0.84,0.888,0.014,0.868,0.856,0.877,0.888,0.84
0.8,7.849,1.361,17.849,5.472,6.096,3.442,11.63,17.849,1.361,20.009,1.463,40.556,11.891,21.392,9.346,31.152,40.556,1.463,0.0,0.0,0.0,0.0,118.725,8.5,187.5,57.97,36.7,0,107,29.689,29.0,13.5,46.5,85,0,0.039,0.002,0.583,0.048,6.4,6.4,6.4,0.0,6.4,6.4,6.4,6.4,6.4,6.4,0.0,48.0,0.0,640.0,640.0,640.0,0.0,640.0,640.0,640.0,640.0,640.0,263.785,7.976,263.94,258.531,268.295,277.676,250.387,640.0,0.0,5380.5,4741,6214,447.71,5383.5,5032.0,5555.75,6214,4741,3343.55,2838,4186,327.084,3284.5,3085.75,3604.75,4186,2838,0.873,0.83,0.9,0.018,0.874,0.862,0.886,0.9,0.83
0.85,6.062,1.612,16.487,3.703,5.577,3.404,7.059,9.651,1.612,18.754,1.852,35.432,8.209,18.934,12.236,25.277,35.432,1.852,0.0,0.0,0.0,0.0,131.012,15.5,186.0,46.317,26.9,4,83,22.374,18.0,11.0,33.75,43,4,0.037,0.003,0.57,0.047,6.8,6.8,6.8,0.0,6.8,6.8,6.8,6.8,6.8,6.8,0.0,51.0,0.0,680.0,680.0,680.0,0.0,680.0,680.0,680.0,680.0,680.0,247.071,6.024,246.167,243.365,249.694,256.933,236.733,680.0,0.0,4364.95,3853,4774,271.311,4398.5,4140.0,4577.0,4774,3853,3827.6,3447,4907,373.235,3731.0,3513.5,3938.75,4516,3447,0.889,0.865,0.912,0.013,0.89,0.883,0.9,0.912,0.865
0.9,6.148,1.499,20.779,4.752,5.007,3.591,6.805,11.041,1.499,19.796,3.144,43.888,9.909,19.814,15.311,23.382,27.897,4.18,0.0,0.0,0.0,0.0,144.625,36.0,196.5,42.689,25.2,3,116,25.758,20.0,8.5,30.5,60,3,0.036,0.003,0.573,0.044,7.2,7.2,7.2,0.0,7.2,7.2,7.2,7.2,7.2,7.2,0.0,54.0,0.0,720.0,720.0,720.0,0.0,720.0,720.0,720.0,720.0,720.0,229.073,4.578,229.267,226.678,230.893,235.356,222.547,720.0,0.0,3465.35,2872,4462,341.798,3442.0,3280.5,3579.75,3924,2872,4028.8,3332,5010,374.497,3936.0,3798.75,4239.75,4635,3332,0.901,0.88,0.925,0.012,0.903,0.891,0.908,0.925,0.88
0.95,3.453,1.05,8.301,2.298,2.422,1.454,5.437,8.301,1.05,12.769,1.042,30.733,9.66,12.483,2.747,21.521,30.733,1.042,0.0,0.0,0.0,0.0,105.425,6.5,191.25,67.24,11.75,0,47,12.336,6.5,2.0,18.0,33,0,0.036,0.002,0.583,0.043,7.6,7.6,7.6,0.0,7.6,7.6,7.6,7.6,7.6,7.6,0.0,57.0,0.0,760.0,760.0,760.0,0.0,760.0,760.0,760.0,760.0,760.0,213.508,4.209,212.77,211.159,216.067,217.851,205.427,760.0,0.0,2689.35,2473,3073,150.278,2659.0,2572.25,2741.75,2935,2473,4171.8,3560,5039,304.027,4163.0,4032.0,4314.75,4507,3752,0.907,0.885,0.925,0.01,0.908,0.902,0.911,0.925,0.892
1.0,1.849,0.846,4.337,0.758,1.738,1.383,2.151,2.786,0.846,6.664,0.738,18.032,4.842,6.275,1.659,10.11,18.032,0.738,0.0,0.0,0.0,0.0,79.312,5.5,190.0,56.893,3.95,0,13,3.612,3.0,1.0,5.25,11,0,0.035,0.002,0.59,0.041,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,60.0,0.0,800.0,800.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,200.525,2.815,200.857,198.089,202.098,205.569,195.978,800.0,0.0,2112.5,1937,2393,106.836,2080.0,2024.75,2181.5,2393,1937,4199.6,3666,4706,250.494,4223.5,4042.0,4367.25,4706,3666,0.872,0.858,0.892,0.01,0.869,0.864,0.878,0.892,0.858
