f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,1.057,0.91,1.182,0.071,1.047,1.013,1.116,1.182,0.91,1.193,1.067,1.444,0.089,1.181,1.14,1.204,1.239,1.067,0.0,0.0,0.0,0.0,8.425,8.25,10.0,0.525,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.65,1.65,1.65,0.0,1.65,1.65,1.65,1.65,1.65,165.0,165.0,165.0,0.0,165.0,165.0,165.0,165.0,165.0,104.807,0.001,104.808,104.807,104.808,104.81,104.804
0.6,1.428,1.357,1.585,0.064,1.416,1.373,1.457,1.52,1.357,1.166,1.085,1.474,0.094,1.136,1.095,1.211,1.299,1.085,0.0,0.0,0.0,0.0,7.85,7.0,10.5,0.629,0.05,0,1,0.218,0.0,0.0,0.0,0,0,0.032,1.0,1.8,1.8,1.8,0.0,1.8,1.8,1.8,1.8,1.8,180.0,180.0,180.0,0.0,180.0,180.0,180.0,180.0,180.0,114.293,0.002,114.292,114.292,114.295,114.298,114.289
0.65,1.043,0.866,1.242,0.096,1.034,0.979,1.125,1.242,0.866,1.171,1.09,1.315,0.056,1.16,1.137,1.209,1.315,1.09,0.0,0.0,0.0,0.0,8.25,8.25,8.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.95,1.95,1.95,0.0,1.95,1.95,1.95,1.95,1.95,195.0,195.0,195.0,0.0,195.0,195.0,195.0,195.0,195.0,123.776,0.002,123.776,123.774,123.778,123.778,123.773
0.7,1.223,1.105,1.332,0.062,1.229,1.176,1.261,1.332,1.105,1.155,1.076,1.277,0.053,1.148,1.119,1.192,1.277,1.076,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.1,2.1,2.1,0.0,2.1,2.1,2.1,2.1,2.1,210.0,210.0,210.0,0.0,210.0,210.0,210.0,210.0,210.0,133.26,0.001,133.26,133.259,133.261,133.262,133.258
0.75,1.06,0.927,1.244,0.073,1.055,1.008,1.1,1.17,0.927,1.148,1.037,1.244,0.048,1.145,1.112,1.179,1.244,1.037,0.0,0.0,0.0,0.0,8.225,7.75,8.25,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.25,2.25,2.25,0.0,2.25,2.25,2.25,2.25,2.25,225.0,225.0,225.0,0.0,225.0,225.0,225.0,225.0,225.0,142.744,0.001,142.745,142.744,142.745,142.747,142.742
0.8,1.149,1.02,1.335,0.079,1.129,1.1,1.19,1.294,1.02,1.144,1.064,1.405,0.092,1.111,1.097,1.13,1.157,1.064,0.0,0.0,0.0,0.0,8.2,8.0,10.0,0.6,0.1,0,1,0.3,0.0,0.0,0.0,0,0,0.032,1.0,2.4,2.4,2.4,0.0,2.4,2.4,2.4,2.4,2.4,240.0,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,152.226,0.001,152.226,152.225,152.227,152.227,152.224
0.85,1.004,0.878,1.129,0.078,1.011,0.938,1.07,1.129,0.878,1.151,1.088,1.358,0.058,1.141,1.12,1.177,1.194,1.088,0.0,0.0,0.0,0.0,8.325,8.25,9.75,0.327,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.55,2.55,2.55,0.0,2.55,2.55,2.55,2.55,2.55,255.0,255.0,255.0,0.0,255.0,255.0,255.0,255.0,255.0,161.712,0.002,161.713,161.712,161.714,161.716,161.709
0.9,1.127,1.025,1.253,0.056,1.117,1.09,1.154,1.232,1.025,1.119,1.062,1.186,0.035,1.112,1.098,1.15,1.186,1.062,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.7,2.7,2.7,0.0,2.7,2.7,2.7,2.7,2.7,270.0,270.0,270.0,0.0,270.0,270.0,270.0,270.0,270.0,171.196,0.002,171.196,171.195,171.197,171.198,171.192
0.95,1.039,0.905,1.174,0.069,1.032,0.988,1.094,1.174,0.905,1.146,1.077,1.358,0.061,1.128,1.11,1.15,1.208,1.077,0.0,0.0,0.0,0.0,8.3,7.75,9.75,0.35,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.85,2.85,2.85,0.0,2.85,2.85,2.85,2.85,2.85,285.0,285.0,285.0,0.0,285.0,285.0,285.0,285.0,285.0,180.683,0.002,180.682,180.681,180.684,180.688,180.68
1.0,0.975,0.878,1.074,0.063,0.969,0.911,1.032,1.074,0.878,1.118,1.074,1.162,0.026,1.12,1.097,1.14,1.162,1.074,0.025,0.0,0.25,0.075,8.25,8.25,8.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,190.145,0.002,190.145,190.144,190.146,190.148,190.141
