f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.819,0.707,0.95,0.06,0.809,0.785,0.859,0.95,0.707,0.714,0.609,0.802,0.052,0.712,0.678,0.747,0.802,0.609,0.0,0.0,0.0,0.0,3.863,3.25,5.0,0.451,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,1.0,4.4,4.4,4.4,0.0,4.4,4.4,4.4,4.4,4.4,220.0,220.0,220.0,0.0,220.0,220.0,220.0,220.0,220.0,78.347,0.001,78.347,78.346,78.348,78.349,78.346
0.6,0.942,0.821,1.127,0.071,0.936,0.899,0.987,1.019,0.821,0.758,0.625,0.965,0.071,0.76,0.728,0.782,0.841,0.68,0.0,0.0,0.0,0.0,4.1,2.5,6.0,0.982,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,1.0,4.8,4.8,4.8,0.0,4.8,4.8,4.8,4.8,4.8,240.0,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,87.003,0.001,87.003,87.003,87.004,87.005,87.001
0.65,0.933,0.792,1.044,0.063,0.936,0.895,0.967,1.044,0.792,0.745,0.615,0.943,0.079,0.741,0.691,0.778,0.903,0.615,0.0,0.0,0.0,0.0,4.213,3.0,11.5,1.863,0.05,0,1,0.218,0.0,0.0,0.0,0,0,0.033,1.0,5.2,5.2,5.2,0.0,5.2,5.2,5.2,5.2,5.2,260.0,260.0,260.0,0.0,260.0,260.0,260.0,260.0,260.0,92.779,0.001,92.778,92.778,92.779,92.781,92.776
0.7,0.817,0.749,0.912,0.042,0.807,0.789,0.855,0.912,0.749,0.663,0.607,0.778,0.04,0.66,0.64,0.675,0.691,0.607,0.0,0.0,0.0,0.0,3.512,2.75,4.75,0.635,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,1.0,5.6,5.6,5.6,0.0,5.6,5.6,5.6,5.6,5.6,280.0,280.0,280.0,0.0,280.0,280.0,280.0,280.0,280.0,101.426,0.002,101.426,101.425,101.427,101.43,101.423
0.75,0.808,0.731,0.921,0.049,0.799,0.776,0.839,0.921,0.731,0.677,0.607,0.757,0.042,0.666,0.647,0.712,0.757,0.607,0.0,0.0,0.0,0.0,3.588,3.0,5.0,0.555,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,1.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,107.192,0.002,107.192,107.19,107.194,107.194,107.188
0.8,0.658,0.585,0.89,0.063,0.651,0.621,0.671,0.707,0.585,0.87,0.511,6.48,1.288,0.574,0.553,0.61,0.633,0.511,0.0,0.0,0.0,0.0,9.35,2.25,129.25,27.511,0.05,0,1,0.218,0.0,0.0,0.0,0,0,0.034,1.0,6.4,6.4,6.4,0.0,6.4,6.4,6.4,6.4,6.4,320.0,320.0,320.0,0.0,320.0,320.0,320.0,320.0,320.0,115.774,0.002,115.773,115.773,115.775,115.776,115.77
0.85,0.802,0.746,0.896,0.039,0.801,0.771,0.817,0.864,0.746,0.636,0.576,0.723,0.042,0.62,0.605,0.665,0.723,0.576,0.0,0.0,0.0,0.0,3.413,2.75,4.5,0.47,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,1.0,6.8,6.8,6.8,0.0,6.8,6.8,6.8,6.8,6.8,340.0,340.0,340.0,0.0,340.0,340.0,340.0,340.0,340.0,121.601,0.002,121.601,121.599,121.602,121.606,121.597
0.9,0.765,0.674,0.895,0.052,0.758,0.732,0.786,0.835,0.674,0.674,0.549,1.08,0.115,0.641,0.604,0.696,0.81,0.549,0.0,0.0,0.0,0.0,4.288,2.75,12.25,2.228,0.1,0,2,0.436,0.0,0.0,0.0,0,0,0.034,1.0,7.2,7.2,7.2,0.0,7.2,7.2,7.2,7.2,7.2,360.0,360.0,360.0,0.0,360.0,360.0,360.0,360.0,360.0,130.251,0.001,130.251,130.25,130.252,130.253,130.248
0.95,0.769,0.677,0.874,0.053,0.767,0.744,0.815,0.874,0.677,0.673,0.541,1.391,0.173,0.645,0.592,0.679,0.741,0.541,0.0,0.0,0.0,0.0,4.2,2.5,18.5,3.337,0.1,0,2,0.436,0.0,0.0,0.0,0,0,0.035,1.0,7.6,7.6,7.6,0.0,7.6,7.6,7.6,7.6,7.6,380.0,380.0,380.0,0.0,380.0,380.0,380.0,380.0,380.0,136.017,0.002,136.017,136.016,136.018,136.02,136.013
1.0,0.733,0.637,0.862,0.058,0.744,0.685,0.762,0.862,0.637,0.765,0.565,3.139,0.546,0.639,0.615,0.663,0.703,0.565,0.0,0.0,0.0,0.0,5.55,2.75,44.5,8.947,0.1,0,2,0.436,0.0,0.0,0.0,0,0,0.035,1.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,144.656,0.001,144.656,144.655,144.656,144.658,144.654
