f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.923,0.844,1.022,0.046,0.915,0.899,0.962,1.022,0.844,1.074,1.037,1.132,0.022,1.075,1.058,1.087,1.099,1.037,0.0,0.0,0.0,0.0,8.25,8.25,8.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.65,1.65,1.65,0.0,1.65,1.65,1.65,1.65,1.65,330.0,330.0,330.0,0.0,330.0,330.0,330.0,330.0,330.0,209.151,0.002,209.152,209.15,209.153,209.156,209.148
0.6,1.022,0.949,1.114,0.039,1.015,1.001,1.046,1.114,0.949,1.086,1.057,1.147,0.021,1.088,1.07,1.092,1.111,1.057,0.0,0.0,0.0,0.0,8.25,8.25,8.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,1.8,1.8,1.8,0.0,1.8,1.8,1.8,1.8,1.8,360.0,360.0,360.0,0.0,360.0,360.0,360.0,360.0,360.0,228.118,0.002,228.118,228.117,228.119,228.12,228.116
0.65,0.901,0.83,0.991,0.042,0.906,0.867,0.935,0.991,0.83,1.095,1.046,1.283,0.058,1.078,1.062,1.097,1.123,1.046,0.0,0.0,0.0,0.0,8.375,8.25,9.5,0.375,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.95,1.95,1.95,0.0,1.95,1.95,1.95,1.95,1.95,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,390.0,247.089,0.003,247.089,247.087,247.091,247.093,247.084
0.7,0.902,0.836,1.0,0.044,0.899,0.871,0.934,1.0,0.836,1.076,1.024,1.145,0.025,1.081,1.064,1.086,1.109,1.038,0.0,0.0,0.0,0.0,8.225,8.0,8.25,0.075,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,2.1,2.1,2.1,0.0,2.1,2.1,2.1,2.1,2.1,420.0,420.0,420.0,0.0,420.0,420.0,420.0,420.0,420.0,266.054,0.003,266.054,266.052,266.055,266.058,266.049
0.75,0.925,0.863,0.975,0.028,0.928,0.912,0.941,0.975,0.888,1.084,1.041,1.231,0.051,1.071,1.059,1.077,1.092,1.041,0.0,0.0,0.0,0.0,8.375,8.25,9.5,0.375,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.25,2.25,2.25,0.0,2.25,2.25,2.25,2.25,2.25,450.0,450.0,450.0,0.0,450.0,450.0,450.0,450.0,450.0,285.02,0.002,285.02,285.019,285.021,285.024,285.017
0.8,0.95,0.883,1.044,0.043,0.951,0.915,0.977,1.044,0.883,1.072,1.037,1.123,0.021,1.071,1.056,1.084,1.123,1.037,0.0,0.0,0.0,0.0,8.238,8.0,8.25,0.054,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.4,2.4,2.4,0.0,2.4,2.4,2.4,2.4,2.4,480.0,480.0,480.0,0.0,480.0,480.0,480.0,480.0,480.0,303.996,0.002,303.996,303.995,303.997,304.0,303.993
0.85,0.883,0.83,0.941,0.03,0.876,0.863,0.905,0.941,0.83,1.078,1.052,1.117,0.016,1.077,1.069,1.083,1.094,1.052,0.0,0.0,0.0,0.0,8.25,8.25,8.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.55,2.55,2.55,0.0,2.55,2.55,2.55,2.55,2.55,510.0,510.0,510.0,0.0,510.0,510.0,510.0,510.0,510.0,322.967,0.004,322.966,322.965,322.972,322.975,322.96
0.9,0.894,0.822,0.96,0.036,0.901,0.87,0.917,0.96,0.822,1.076,1.047,1.128,0.022,1.072,1.06,1.086,1.118,1.047,0.0,0.0,0.0,0.0,8.238,8.0,8.25,0.054,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.7,2.7,2.7,0.0,2.7,2.7,2.7,2.7,2.7,540.0,540.0,540.0,0.0,540.0,540.0,540.0,540.0,540.0,341.929,0.003,341.928,341.927,341.93,341.934,341.924
0.95,0.89,0.839,0.968,0.039,0.877,0.861,0.923,0.968,0.839,1.073,1.059,1.107,0.012,1.069,1.064,1.079,1.093,1.059,0.0,0.0,0.0,0.0,8.25,8.25,8.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.85,2.85,2.85,0.0,2.85,2.85,2.85,2.85,2.85,570.0,570.0,570.0,0.0,570.0,570.0,570.0,570.0,570.0,360.89,0.003,360.89,360.888,360.892,360.896,360.886
1.0,0.807,0.685,0.906,0.054,0.818,0.782,0.846,0.906,0.714,1.123,1.088,1.27,0.039,1.114,1.103,1.129,1.139,1.088,0.0,0.0,0.0,0.0,8.563,8.25,9.5,0.248,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,600.0,600.0,379.791,0.003,379.791,379.789,379.793,379.796,379.786
