f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,2.212,0.428,13.266,3.478,0.97,0.671,1.725,2.404,0.428,9.342,0.344,34.759,8.472,7.072,3.818,12.268,15.684,0.344,0.0,0.0,0.0,0.0,102.113,1.5,191.5,54.457,9.65,0,85,20.041,3.0,2.0,4.0,4,0,0.021,0.439,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,3300.0,3300.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,224.976,5.515,224.708,221.631,226.95,232.453,217.426
0.6,0.982,0.367,7.092,1.461,0.494,0.399,0.837,1.228,0.367,5.11,0.316,30.377,7.044,2.016,0.35,8.233,12.838,0.316,0.0,0.0,0.0,0.0,69.25,1.5,187.0,70.246,2.65,0,26,5.867,1.0,0.0,1.25,2,0,0.021,0.438,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,3600.0,3600.0,3600.0,0.0,3600.0,3600.0,3600.0,3600.0,3600.0,203.253,3.693,202.761,200.401,205.553,211.406,197.569
0.65,0.541,0.318,1.112,0.246,0.376,0.369,0.745,1.112,0.318,2.848,0.291,8.646,3.428,0.327,0.314,6.927,8.646,0.291,0.0,0.0,0.0,0.0,43.95,1.0,165.0,60.067,0.75,0,3,1.043,0.0,0.0,1.25,3,0,0.02,0.426,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,3900.0,3900.0,3900.0,0.0,3900.0,3900.0,3900.0,3900.0,3900.0,185.209,1.782,185.223,183.325,186.837,188.383,182.487
0.7,0.49,0.328,1.497,0.291,0.355,0.348,0.428,0.472,0.328,2.043,0.283,10.602,3.262,0.307,0.299,1.322,2.262,0.283,0.0,0.0,0.0,0.0,28.963,1.0,163.5,50.341,0.6,0,5,1.2,0.0,0.0,1.0,2,0,0.019,0.407,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,4200.0,4200.0,4200.0,0.0,4200.0,4200.0,4200.0,4200.0,4200.0,171.177,2.394,171.019,168.925,172.636,175.818,167.55
0.75,0.335,0.309,0.359,0.011,0.336,0.327,0.344,0.359,0.309,0.296,0.28,0.307,0.008,0.296,0.291,0.302,0.307,0.28,0.0,0.0,0.0,0.0,1.175,1.0,1.5,0.238,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.017,0.388,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,4500.0,4500.0,4500.0,0.0,4500.0,4500.0,4500.0,4500.0,4500.0,159.151,1.575,159.239,157.883,160.284,162.127,155.928
0.8,0.347,0.287,0.681,0.089,0.319,0.313,0.334,0.363,0.287,0.777,0.267,6.764,1.557,0.284,0.277,0.301,0.309,0.267,0.0,0.0,0.0,0.0,11.425,1.0,135.0,32.379,0.1,0,1,0.3,0.0,0.0,0.0,0,0,0.016,0.368,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,4800.0,4800.0,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,4800.0,149.048,1.326,149.046,148.392,149.578,151.27,146.983
0.85,0.32,0.292,0.466,0.036,0.31,0.304,0.322,0.343,0.292,0.355,0.26,1.844,0.342,0.276,0.267,0.286,0.303,0.26,0.0,0.0,0.0,0.0,2.35,1.0,26.25,5.486,0.1,0,2,0.436,0.0,0.0,0.0,0,0,0.015,0.342,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,5100.0,5100.0,5100.0,0.0,5100.0,5100.0,5100.0,5100.0,5100.0,139.661,1.037,139.601,139.255,139.984,140.389,138.253
0.9,0.315,0.283,0.472,0.041,0.302,0.297,0.31,0.318,0.283,0.508,0.246,3.307,0.706,0.262,0.255,0.268,0.274,0.246,0.0,0.0,0.0,0.0,6.575,1.0,66.0,15.319,0.15,0,1,0.357,0.0,0.0,0.0,0,0,0.014,0.325,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,5400.0,5400.0,5400.0,0.0,5400.0,5400.0,5400.0,5400.0,5400.0,131.536,0.699,131.612,131.086,131.944,132.969,129.962
0.95,0.292,0.257,0.335,0.018,0.294,0.281,0.304,0.335,0.257,0.25,0.222,0.271,0.013,0.248,0.245,0.26,0.271,0.223,0.0,0.0,0.0,0.0,1.05,1.0,1.5,0.15,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.014,0.31,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,5700.0,5700.0,5700.0,0.0,5700.0,5700.0,5700.0,5700.0,5700.0,124.774,0.47,124.809,124.509,125.083,125.832,123.761
1.0,0.273,0.251,0.298,0.013,0.272,0.267,0.281,0.298,0.251,0.229,0.211,0.257,0.011,0.228,0.226,0.235,0.249,0.218,0.0,0.0,0.0,0.0,1.1,1.0,2.5,0.339,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013,0.299,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,6000.0,6000.0,6000.0,0.0,6000.0,6000.0,6000.0,6000.0,6000.0,118.05,0.419,118.048,117.828,118.346,118.845,117.171
