f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,28.285,13.423,50.295,11.346,25.972,18.655,34.071,50.295,13.423,40.102,27.112,57.302,9.775,38.124,31.976,47.418,57.302,27.112,0.0,0.0,0.0,0.0,157.338,112.75,193.5,22.236,159.9,84,238,42.371,165.0,122.5,192.0,238,84,0.033,0.534,4.4,4.4,4.4,0.0,4.4,4.4,4.4,4.4,4.4,220.0,220.0,220.0,0.0,220.0,220.0,220.0,220.0,220.0,195.067,8.214,193.447,189.188,202.447,210.208,180.074
0.6,31.466,16.302,56.244,10.317,30.999,21.234,36.125,56.244,16.302,42.827,32.076,55.389,6.642,41.311,37.191,47.587,55.389,32.076,0.0,0.0,0.0,0.0,167.712,126.5,186.0,16.723,179.25,76,318,68.504,174.5,120.75,218.5,318,76,0.031,0.478,4.8,4.8,4.8,0.0,4.8,4.8,4.8,4.8,4.8,240.0,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,183.567,14.799,179.848,172.401,196.171,214.379,162.677
0.65,32.276,12.193,59.455,12.191,31.657,23.272,38.481,59.455,12.193,43.552,29.799,64.149,9.809,41.797,37.12,50.989,64.149,29.799,0.0,0.0,0.0,0.0,166.638,140.0,191.0,15.736,173.05,67,342,63.023,173.0,147.5,192.25,226,92,0.032,0.479,5.2,5.2,5.2,0.0,5.2,5.2,5.2,5.2,5.2,260.0,260.0,260.0,0.0,260.0,260.0,260.0,260.0,260.0,171.525,9.982,168.987,165.911,178.217,194.536,155.924
0.7,27.236,10.308,48.27,11.665,23.03,19.486,37.248,48.27,10.308,39.003,23.808,63.01,11.312,36.512,31.715,42.534,56.697,23.808,0.0,0.0,0.0,0.0,158.638,90.75,196.25,29.82,160.3,60,315,61.495,151.0,119.0,187.75,261,60,0.031,0.468,5.6,5.6,5.6,0.0,5.6,5.6,5.6,5.6,5.6,280.0,280.0,280.0,0.0,280.0,280.0,280.0,280.0,280.0,155.009,11.517,152.337,147.227,158.896,169.378,139.823
0.75,26.306,8.718,59.077,12.445,22.42,19.848,31.003,45.653,8.718,40.542,18.263,58.002,9.446,39.007,35.656,46.427,58.002,25.798,0.0,0.0,0.0,0.0,158.712,80.5,194.25,24.691,143.95,60,272,60.649,138.0,88.75,170.25,272,60,0.032,0.481,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,144.619,8.827,144.581,137.834,150.25,162.724,132.225
0.8,27.877,11.379,59.906,13.621,24.15,17.397,34.394,53.969,11.379,40.779,22.941,61.763,10.75,38.652,32.685,48.91,61.763,22.941,0.012,0.0,0.25,0.054,163.188,132.75,194.25,17.767,149.3,57,282,60.446,133.5,108.75,168.75,245,57,0.032,0.458,6.4,6.4,6.4,0.0,6.4,6.4,6.4,6.4,6.4,320.0,320.0,320.0,0.0,320.0,320.0,320.0,320.0,320.0,134.602,7.476,132.97,130.35,135.177,141.232,125.931
0.85,22.863,8.242,55.046,12.467,19.901,16.475,25.229,35.997,8.242,37.589,21.678,52.446,7.707,36.997,32.57,43.754,52.446,21.678,0.0,0.0,0.0,0.0,164.0,126.5,197.5,21.252,123.9,32,315,70.919,107.5,81.75,143.25,152,32,0.031,0.456,6.8,6.8,6.8,0.0,6.8,6.8,6.8,6.8,6.8,340.0,340.0,340.0,0.0,340.0,340.0,340.0,340.0,340.0,128.471,7.079,128.276,124.016,131.13,139.943,117.241
0.9,18.92,5.542,36.825,7.738,18.127,12.287,24.028,36.825,5.542,34.543,11.636,56.099,11.645,36.265,24.743,41.659,56.099,11.636,0.0,0.0,0.0,0.0,149.05,75.5,186.75,30.851,103.05,48,161,34.885,99.5,74.25,135.5,161,48,0.032,0.48,7.2,7.2,7.2,0.0,7.2,7.2,7.2,7.2,7.2,360.0,360.0,360.0,0.0,360.0,360.0,360.0,360.0,360.0,116.855,3.067,116.205,114.674,118.494,121.655,113.129
0.95,17.901,4.6,52.094,11.357,15.506,11.378,18.72,27.093,4.6,34.094,16.198,56.98,11.395,34.411,24.745,40.825,56.98,16.198,0.0,0.0,0.0,0.0,161.359,103.0,198.25,31.746,90.8,14,235,49.231,86.0,64.5,103.25,117,14,0.032,0.478,7.6,7.6,7.6,0.0,7.6,7.6,7.6,7.6,7.6,380.0,380.0,380.0,0.0,380.0,380.0,380.0,380.0,380.0,112.086,4.917,110.553,108.835,112.167,117.138,106.647
1.0,22.413,7.182,66.414,13.999,15.591,13.725,27.048,33.007,7.182,37.256,21.643,60.952,10.087,33.793,30.704,42.174,48.828,21.643,0.0,0.0,0.0,0.0,159.288,113.25,189.0,19.541,109.85,34,260,54.905,95.0,69.75,140.25,189,34,0.03,0.462,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,105.155,4.36,104.294,102.929,105.331,106.124,99.498
