f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,1.762,1.186,3.741,0.667,1.523,1.241,1.887,2.788,1.186,6.798,1.936,21.562,5.686,3.506,2.579,9.677,15.581,1.936,0.0,0.0,0.0,0.0,72.325,16.0,181.5,60.413,7.7,5,14,2.027,7.0,7.0,8.0,9,6,0.103,0.96,1.65,1.65,1.65,0.0,1.65,1.65,1.65,1.65,1.65,6600.0,6600.0,6600.0,0.0,6600.0,6600.0,6600.0,6600.0,6600.0,32774.65,162.112,32777.571,32682.261,32872.032,33051.821,32439.262
0.6,1.892,1.101,4.394,0.883,1.459,1.291,2.545,4.394,1.101,7.673,1.727,24.098,6.941,4.154,2.434,14.526,24.098,1.727,0.0,0.0,0.0,0.0,74.3,18.5,175.0,59.299,7.3,3,11,2.076,7.0,6.0,9.0,11,3,0.099,0.959,1.8,1.8,1.8,0.0,1.8,1.8,1.8,1.8,1.8,7200.0,7200.0,7200.0,0.0,7200.0,7200.0,7200.0,7200.0,7200.0,30431.644,184.348,30384.495,30305.194,30534.008,30722.284,30154.657
0.65,1.901,1.159,4.076,0.818,1.707,1.268,2.122,3.263,1.159,8.389,2.075,21.762,6.149,6.918,3.365,10.527,21.24,2.075,0.0,0.0,0.0,0.0,82.375,18.5,177.5,54.721,6.5,2,9,1.936,7.0,5.0,8.0,9,2,0.096,0.956,1.95,1.95,1.95,0.0,1.95,1.95,1.95,1.95,1.95,7800.0,7800.0,7800.0,0.0,7800.0,7800.0,7800.0,7800.0,7800.0,28273.999,95.368,28275.12,28213.635,28350.558,28452.61,28063.714
0.7,1.471,0.986,4.22,0.707,1.178,1.116,1.641,2.212,0.986,4.652,1.384,22.726,4.871,2.178,2.022,5.73,10.974,1.384,0.0,0.0,0.0,0.0,44.275,10.5,164.0,43.724,6.6,1,12,2.245,7.0,5.75,8.0,10,4,0.094,0.945,2.1,2.1,2.1,0.0,2.1,2.1,2.1,2.1,2.1,8400.0,8400.0,8400.0,0.0,8400.0,8400.0,8400.0,8400.0,8400.0,26264.289,126.097,26240.076,26206.828,26391.742,26454.186,25979.884
0.75,1.682,1.045,3.59,0.73,1.443,1.152,1.941,2.715,1.045,6.965,1.961,19.495,6.018,3.624,2.162,10.333,19.495,1.961,0.0,0.0,0.0,0.0,66.875,18.0,162.5,57.39,6.95,4,14,2.559,6.0,5.0,8.0,11,4,0.09,0.934,2.25,2.25,2.25,0.0,2.25,2.25,2.25,2.25,2.25,9000.0,9000.0,9000.0,0.0,9000.0,9000.0,9000.0,9000.0,9000.0,24444.975,65.908,24451.108,24401.415,24478.146,24557.305,24299.677
0.8,1.731,0.979,3.465,0.8,1.394,1.217,1.779,1.972,0.979,7.914,1.548,20.66,6.643,4.357,2.944,12.663,20.66,1.548,0.0,0.0,0.0,0.0,79.45,12.5,178.0,65.534,6.95,2,12,2.598,6.5,5.75,9.25,12,2,0.088,0.933,2.4,2.4,2.4,0.0,2.4,2.4,2.4,2.4,2.4,9600.0,9600.0,9600.0,0.0,9600.0,9600.0,9600.0,9600.0,9600.0,22784.367,80.965,22792.67,22736.114,22837.421,22963.339,22613.215
0.85,1.399,0.937,3.766,0.649,1.155,1.02,1.427,1.992,0.937,4.83,1.614,20.62,4.953,3.018,1.917,4.801,5.725,1.614,0.0,0.0,0.0,0.0,43.525,13.5,149.0,42.614,7.2,4,12,2.75,6.5,4.75,10.0,12,4,0.086,0.912,2.55,2.55,2.55,0.0,2.55,2.55,2.55,2.55,2.55,10200.0,10200.0,10200.0,0.0,10200.0,10200.0,10200.0,10200.0,10200.0,21300.049,49.358,21300.575,21279.711,21332.057,21387.149,21204.229
0.9,1.248,0.866,3.681,0.591,1.077,0.959,1.33,1.485,0.866,3.599,1.7,20.754,4.068,2.322,1.799,3.717,4.867,1.7,0.0,0.0,0.0,0.0,29.425,14.0,149.0,28.699,7.9,4,13,3.176,7.5,5.0,10.25,13,4,0.084,0.899,2.7,2.7,2.7,0.0,2.7,2.7,2.7,2.7,2.7,10800.0,10800.0,10800.0,0.0,10800.0,10800.0,10800.0,10800.0,10800.0,19932.011,65.873,19948.791,19874.108,19978.632,20022.078,19806.64
0.95,1.207,0.837,3.337,0.518,1.187,0.941,1.238,1.402,0.837,3.593,1.556,19.206,3.712,3.114,1.821,3.601,4.463,1.556,0.0,0.0,0.0,0.0,29.275,12.5,152.0,28.864,7.9,3,12,3.3,9.0,4.75,11.0,12,3,0.082,0.885,2.85,2.85,2.85,0.0,2.85,2.85,2.85,2.85,2.85,11400.0,11400.0,11400.0,0.0,11400.0,11400.0,11400.0,11400.0,11400.0,18743.732,46.221,18730.327,18714.761,18767.07,18839.765,18647.714
1.0,0.954,0.819,1.385,0.143,0.901,0.859,0.959,1.008,0.819,2.215,1.669,4.477,0.767,1.843,1.822,2.104,2.112,1.669,0.0,0.0,0.0,0.0,20.775,17.0,40.0,5.432,5.9,3,12,2.737,5.0,4.0,6.0,9,3,0.081,0.881,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,12000.0,12000.0,12000.0,0.0,12000.0,12000.0,12000.0,12000.0,12000.0,17666.583,30.14,17665.71,17644.113,17683.127,17736.657,17619.056
