f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.585,0.342,1.176,0.207,0.511,0.423,0.72,0.857,0.342,4.002,0.39,11.658,3.543,3.201,0.82,7.108,11.658,0.39,0.0,0.0,0.0,0.0,73.5,3.0,188.5,68.094,1.05,0,2,0.669,1.0,1.0,1.25,1.25,1,0.052,0.839,4.4,4.4,4.4,0.0,4.4,4.4,4.4,4.4,4.4,17600.0,17600.0,17600.0,0.0,17600.0,17600.0,17600.0,17600.0,17600.0,15459.739,101.299,15464.777,15394.466,15527.883,15679.141,15273.407
0.6,0.465,0.354,0.788,0.15,0.384,0.368,0.493,0.503,0.354,2.42,0.369,9.226,2.954,0.989,0.556,2.183,2.815,0.369,0.0,0.0,0.0,0.0,45.85,3.0,184.0,60.05,0.8,0,2,0.678,1.0,0.0,1.0,2,0,0.05,0.834,4.8,4.8,4.8,0.0,4.8,4.8,4.8,4.8,4.8,19200.0,19200.0,19200.0,0.0,19200.0,19200.0,19200.0,19200.0,19200.0,14010.078,85.132,13998.099,13968.541,14052.611,14158.541,13862.742
0.65,0.375,0.318,0.625,0.065,0.358,0.338,0.398,0.424,0.318,0.977,0.36,5.792,1.15,0.571,0.488,1.072,1.336,0.36,0.0,0.0,0.0,0.0,17.05,3.0,115.5,23.712,0.5,0,2,0.592,0.0,0.0,1.0,2,0,0.048,0.825,5.2,5.2,5.2,0.0,5.2,5.2,5.2,5.2,5.2,20800.0,20800.0,20800.0,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,12787.947,61.131,12794.11,12743.311,12825.62,12891.839,12657.789
0.7,0.338,0.298,0.391,0.027,0.335,0.319,0.356,0.391,0.298,0.547,0.351,1.0,0.264,0.371,0.364,0.761,1.0,0.351,0.0,0.0,0.0,0.0,7.55,3.0,19.0,6.65,0.25,0,1,0.433,0.0,0.0,0.25,0.25,0,0.046,0.817,5.6,5.6,5.6,0.0,5.6,5.6,5.6,5.6,5.6,22400.0,22400.0,22400.0,0.0,22400.0,22400.0,22400.0,22400.0,22400.0,11735.104,41.801,11727.561,11710.384,11759.152,11788.43,11665.772
0.75,0.301,0.282,0.313,0.009,0.301,0.295,0.308,0.313,0.282,0.361,0.347,0.377,0.007,0.359,0.357,0.365,0.377,0.347,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.045,0.814,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,24000.0,24000.0,24000.0,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,10809.568,41.115,10811.811,10782.398,10839.881,10882.719,10730.503
0.8,0.285,0.265,0.303,0.01,0.281,0.278,0.291,0.303,0.265,0.375,0.344,0.548,0.058,0.356,0.352,0.36,0.368,0.344,0.0,0.0,0.0,0.0,3.625,3.0,9.0,1.795,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.043,0.807,6.4,6.4,6.4,0.0,6.4,6.4,6.4,6.4,6.4,25600.0,25600.0,25600.0,0.0,25600.0,25600.0,25600.0,25600.0,25600.0,10021.005,33.368,10026.26,9992.55,10040.976,10108.831,9960.752
0.85,0.272,0.242,0.308,0.014,0.274,0.264,0.282,0.308,0.242,0.36,0.341,0.565,0.047,0.348,0.345,0.354,0.361,0.341,0.0,0.0,0.0,0.0,3.325,3.0,9.5,1.417,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.041,0.798,6.8,6.8,6.8,0.0,6.8,6.8,6.8,6.8,6.8,27200.0,27200.0,27200.0,0.0,27200.0,27200.0,27200.0,27200.0,27200.0,9314.814,24.103,9315.35,9299.197,9333.007,9354.085,9267.647
0.9,0.252,0.24,0.266,0.007,0.253,0.247,0.256,0.266,0.24,0.343,0.332,0.351,0.005,0.343,0.342,0.346,0.351,0.336,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.04,0.786,7.2,7.2,7.2,0.0,7.2,7.2,7.2,7.2,7.2,28800.0,28800.0,28800.0,0.0,28800.0,28800.0,28800.0,28800.0,28800.0,8700.452,23.357,8698.177,8678.767,8720.74,8740.759,8667.488
0.95,0.241,0.216,0.261,0.012,0.241,0.236,0.247,0.261,0.231,0.34,0.334,0.349,0.004,0.34,0.336,0.343,0.349,0.334,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.038,0.777,7.6,7.6,7.6,0.0,7.6,7.6,7.6,7.6,7.6,30400.0,30400.0,30400.0,0.0,30400.0,30400.0,30400.0,30400.0,30400.0,8166.637,10.322,8164.436,8159.539,8174.893,8188.196,8149.799
1.0,0.223,0.206,0.242,0.011,0.223,0.214,0.231,0.242,0.206,0.335,0.329,0.347,0.004,0.334,0.332,0.338,0.341,0.329,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.037,0.799,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,32000.0,32000.0,32000.0,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,7687.708,7.699,7687.648,7683.123,7693.384,7701.931,7672.923
