f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.05,0.962,0.894,1.327,0.091,0.95,0.909,0.976,1.01,0.894,0.739,0.549,2.59,0.431,0.63,0.561,0.722,0.772,0.549,0.227,0.0,0.25,0.061,4.988,1.75,22.75,4.361,0.5,0,10,2.179,0.0,0.0,0.0,0,0,0.031,1.0,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,80.0,80.0,80.0,0.0,80.0,80.0,80.0,80.0,80.0,29.308,0.002,29.308,29.306,29.309,29.312,29.305
0.1,0.517,0.465,0.564,0.028,0.517,0.495,0.539,0.564,0.465,0.369,0.272,0.465,0.055,0.359,0.335,0.413,0.465,0.272,0.2,0.0,0.25,0.1,2.525,1.75,3.25,0.432,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,0.8,0.8,0.8,0.0,0.8,0.8,0.8,0.8,0.8,160.0,160.0,160.0,0.0,160.0,160.0,160.0,160.0,160.0,58.161,0.002,58.161,58.16,58.163,58.165,58.156
0.15,0.809,0.787,0.846,0.015,0.804,0.798,0.817,0.846,0.787,0.684,0.655,0.723,0.016,0.685,0.673,0.689,0.713,0.655,0.0,0.0,0.0,0.0,2.9,2.5,3.5,0.3,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.2,1.2,1.2,0.0,1.2,1.2,1.2,1.2,1.2,240.0,240.0,240.0,0.0,240.0,240.0,240.0,240.0,240.0,87.036,0.002,87.036,87.035,87.038,87.04,87.03
0.2,0.353,0.307,0.403,0.031,0.352,0.325,0.384,0.403,0.307,0.364,0.294,0.466,0.042,0.362,0.328,0.389,0.466,0.294,0.0,0.0,0.0,0.0,2.4,2.25,4.25,0.443,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,1.6,1.6,1.6,0.0,1.6,1.6,1.6,1.6,1.6,320.0,320.0,320.0,0.0,320.0,320.0,320.0,320.0,320.0,115.82,0.002,115.82,115.819,115.821,115.824,115.817
0.25,0.417,0.381,0.462,0.023,0.413,0.4,0.432,0.462,0.381,0.439,0.397,0.507,0.028,0.429,0.417,0.457,0.507,0.397,0.0,0.0,0.0,0.0,2.625,2.25,4.5,0.605,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,144.697,0.002,144.696,144.695,144.697,144.7,144.693
0.3,0.605,0.556,0.701,0.034,0.607,0.579,0.622,0.655,0.556,0.532,0.51,0.579,0.018,0.532,0.516,0.54,0.563,0.51,0.0,0.0,0.0,0.0,2.375,2.25,3.5,0.28,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.4,2.4,2.4,0.0,2.4,2.4,2.4,2.4,2.4,480.0,480.0,480.0,0.0,480.0,480.0,480.0,480.0,480.0,173.533,0.002,173.533,173.532,173.535,173.538,173.531
0.35,0.582,0.557,0.61,0.016,0.58,0.571,0.596,0.61,0.557,0.46,0.442,0.478,0.01,0.462,0.453,0.468,0.478,0.442,0.0,0.0,0.0,0.0,2.3,2.25,3.0,0.17,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.8,2.8,2.8,0.0,2.8,2.8,2.8,2.8,2.8,560.0,560.0,560.0,0.0,560.0,560.0,560.0,560.0,560.0,202.357,0.002,202.357,202.356,202.358,202.36,202.352
0.4,0.429,0.4,0.458,0.018,0.431,0.414,0.444,0.458,0.4,0.421,0.394,0.47,0.017,0.421,0.409,0.433,0.444,0.394,0.0,0.0,0.0,0.0,2.575,2.5,4.0,0.327,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,1.0,3.2,3.2,3.2,0.0,3.2,3.2,3.2,3.2,3.2,640.0,640.0,640.0,0.0,640.0,640.0,640.0,640.0,640.0,231.11,0.003,231.109,231.108,231.111,231.112,231.106
0.45,0.487,0.46,0.509,0.015,0.485,0.475,0.501,0.509,0.46,0.427,0.415,0.45,0.01,0.426,0.418,0.431,0.45,0.415,0.0,0.0,0.0,0.0,2.625,2.5,3.0,0.217,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,3.6,3.6,3.6,0.0,3.6,3.6,3.6,3.6,3.6,720.0,720.0,720.0,0.0,720.0,720.0,720.0,720.0,720.0,260.011,0.003,260.011,260.008,260.013,260.016,260.004
0.5,0.34,0.294,0.381,0.024,0.344,0.318,0.358,0.381,0.294,0.422,0.378,0.567,0.037,0.415,0.405,0.43,0.442,0.378,0.0,0.0,0.0,0.0,3.088,2.25,8.0,1.155,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,1.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,800.0,800.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,288.821,0.002,288.821,288.82,288.822,288.826,288.817
